time_stamp,humidity,temperature,pressure,pm2.5_alt,pm10.0_atm
2021-06-18T20:00:00Z,25.775,82.058,862.607,6.4,10.516
2021-06-18T21:00:00Z,24,85,861.9,3.7,5.654
2021-06-18T22:00:00Z,23.4,85.767,861.313,230.8,423.9845
2021-06-18T23:00:00Z,23,86,861.034,45.7,71.3075
2021-06-19T00:00:00Z,23,87.8,860.762,10.7,19.6415
2021-06-19T01:00:00Z,23,90.267,860.821,4.1,6.4765
2021-06-19T02:00:00Z,23,90.966,861.042,1.6,1.955
2021-06-19T03:00:00Z,23,91.833,861.426,0.7,0.3285
2021-06-19T04:00:00Z,23,92,862.177,0.4,0.0395
2021-06-19T05:00:00Z,23,91.966,862.218,0.2,0.0095
2021-06-19T06:00:00Z,23,92,862.167,0.2,0.0115
2021-06-19T07:00:00Z,23,91.9,862.264,0.2,0.0085
2021-06-19T08:00:00Z,23,91.1,862.532,0.2,0.0105
2021-06-19T09:00:00Z,23,91,862.126,0.2,0.0045
2021-06-19T10:00:00Z,23,91,862.385,0.2,0.0065
2021-06-19T11:00:00Z,22.1,91,862.798,0.2,0.010499999999999999
2021-06-19T12:00:00Z,22,91,863.313,0.2,0.015
2021-06-19T13:00:00Z,22,91,863.185,0.2,0.008
2021-06-19T14:00:00Z,22,91,863.252,0.3,0.0045
2021-06-19T15:00:00Z,22,89.9,863.282,1.5,1.8275000000000001
2021-06-19T16:00:00Z,22.034,86.566,863.317,3.2,4.7075
2021-06-19T17:00:00Z,21.6,88.466,863.087,1.8,2.0925000000000002
2021-06-19T18:00:00Z,21.034,87.7,862.8,3.5,5.13
2021-06-19T19:00:00Z,21,86.966,862.381,3.2,4.6594999999999995
2021-06-19T20:00:00Z,20.966,87.666,861.511,2.2,2.8525
2021-06-19T21:00:00Z,20.3,88.1,860.843,2.6,3.657
2021-06-19T22:00:00Z,20,88,860.253,3.8,5.795
2021-06-19T23:00:00Z,19.767,88.633,859.662,3.6,5.457000000000001
2021-06-20T00:00:00Z,19,87.1,859.215,4.8,7.544499999999999
2021-06-20T01:00:00Z,18.8,86.967,858.905,4.5,6.8785
2021-06-20T02:00:00Z,19,89.933,858.825,2,2.4475
2021-06-20T03:00:00Z,19,91,858.851,1.2,1.202
2021-06-20T04:00:00Z,19,91,859.373,1.2,1.1084999999999998
2021-06-20T05:00:00Z,19,91,860.406,1.1,0.9774999999999999
2021-06-20T06:00:00Z,19,91,860.967,1.1,0.901
2021-06-20T07:00:00Z,19,91,861.253,1,0.8305
2021-06-20T08:00:00Z,19,91,861.46,1,0.747
2021-06-20T09:00:00Z,19,91,861.527,0.9,0.6
2021-06-20T10:00:00Z,19,90.367,861.705,0.7,0.357
2021-06-20T11:00:00Z,19,90,862.132,0.7,0.274
2021-06-20T12:00:00Z,19,89.733,862.632,0.8,0.482
2021-06-20T13:00:00Z,19,89,862.824,0.8,0.44500000000000006
2021-06-20T14:00:00Z,19,89.5,863.147,0.7,0.371
2021-06-20T15:00:00Z,19,90,863.576,0.7,0.36250000000000004
2021-06-20T16:00:00Z,19,90.566,863.634,0.8,0.4195
2021-06-20T17:00:00Z,19,91,863.786,0.9,0.6925
2021-06-20T18:00:00Z,19,92,863.681,1,0.8525
2021-06-20T19:00:00Z,19,92.7,863.318,1,0.7110000000000001
2021-06-20T20:00:00Z,19,93.166,863.014,1,0.688
2021-06-20T21:00:00Z,18.834,94,862.907,0.9,0.6375
2021-06-20T22:00:00Z,18,94,862.475,0.8,0.3775
2021-06-20T23:00:00Z,18,94,861.989,0.8,0.41100000000000003
2021-06-21T00:00:00Z,18,94,861.885,0.7,0.255
2021-06-21T01:00:00Z,18,92.367,862.1,2,2.4915
2021-06-21T02:00:00Z,18,87.833,862.231,3.1,4.4315
2021-06-21T03:00:00Z,18,86.067,862.532,2.4,3.2350000000000003
2021-06-21T04:00:00Z,18,87,863.303,1.8,2.2395
2021-06-21T05:00:00Z,18,86.534,864.012,1.9,2.27
2021-06-21T06:00:00Z,17.934,85.267,863.93,2.2,2.8695
2021-06-21T07:00:00Z,17.4,86.034,863.894,1.7,2.0545
2021-06-21T08:00:00Z,17.3,86.1,864.169,1.5,1.7185
2021-06-21T09:00:00Z,17.633,86.333,864.588,1.7,2.05
2021-06-21T10:00:00Z,17.966,85.9,864.811,1.6,1.875
2021-06-21T11:00:00Z,17.8,86.1,865.348,1.4,1.5915
2021-06-21T12:00:00Z,18,86.534,865.936,1,0.813
2021-06-21T13:00:00Z,18,87.166,866.399,0.8,0.4415
2021-06-21T14:00:00Z,18,87.834,866.583,1,0.8415
2021-06-21T15:00:00Z,18,86.667,866.517,1.9,2.4255
2021-06-21T20:00:00Z,21.4,81.367,864.798,157.9,283.706
2021-06-21T21:00:00Z,17.6,88.5,864.338,66.8,93.599
2021-10-07T15:00:00Z,41,58.75,903.643,6.3,11.64
2021-10-07T16:00:00Z,43.133,56.483,903.889,13.6,24.180500000000002
2021-10-07T17:00:00Z,42.608,57,904.029,4.6,7.943
2021-10-07T18:00:00Z,43.106,56.664,904.168,4.9,8.6015
2021-10-07T19:00:00Z,44.555,55.939,904.376,5,8.607
2021-10-07T20:00:00Z,45.733,55.533,904.336,4.9,8.395
2021-10-07T21:00:00Z,46.692,55.034,904.418,6.3,11.2285
2021-10-07T22:00:00Z,47.233,55.767,904.638,6.9,12.383
2021-10-07T23:00:00Z,49.133,54.8,904.731,9,17.3495
2021-10-08T00:00:00Z,50.433,54.767,904.738,8.8,17.052
2021-10-08T01:00:00Z,50,54.933,904.934,7.9,14.225999999999999
2021-10-08T02:00:00Z,50.233,54.7,905.043,7,12.7135
2021-10-08T03:00:00Z,52.967,53.633,905.177,10.3,19.5565
2021-10-08T04:00:00Z,51.4,54.733,905.343,12,23.2315
2021-10-08T05:00:00Z,45.4,57.566,905.808,20.2,35.9025
2021-10-08T06:00:00Z,41.834,59.933,905.768,11.7,23.3505
2021-10-08T07:00:00Z,39.4,61.7,905.507,10.9,20.3905
2021-10-08T08:00:00Z,37.333,63,905.191,10.9,19.822000000000003
2021-10-08T09:00:00Z,39.021,62.508,904.502,15.9,29.366
2021-10-08T10:00:00Z,34.633,66.1,903.857,32,73.46100000000001
2021-10-08T11:00:00Z,33.9,66.5,903.302,15,27.430500000000002
2021-10-08T12:00:00Z,33.667,66.834,903.026,14.3,25.978
2021-10-08T13:00:00Z,33.767,66.834,902.889,16.2,29.1875
2021-10-08T14:00:00Z,36.5,64.633,902.906,17.9,31.796999999999997
2021-10-08T15:00:00Z,40.466,62.133,903.265,32,52.1745
2021-10-08T16:00:00Z,45.067,58.767,903.636,18.4,34.9465
2021-10-08T17:00:00Z,47.067,57,903.753,20.6,39.724000000000004
2021-10-08T18:00:00Z,46.966,56.666,903.72,28.3,49.462
2021-10-08T19:00:00Z,46.966,55.966,903.885,17.5,32.799
2021-10-08T20:00:00Z,47.667,55.233,904.109,20,33.6815
2021-10-08T21:00:00Z,48.767,54.966,904.332,14.6,28.188499999999998
2021-10-08T22:00:00Z,49.666,54.233,904.455,11.9,22.785
2021-10-08T23:00:00Z,51.166,53.534,904.574,12.7,24.733
2021-10-09T00:00:00Z,52.567,52.6,904.77,15.5,30.774
2021-10-09T01:00:00Z,55.034,51,905.093,19.5,39.803
2021-10-09T02:00:00Z,55.233,50.733,905.435,19.3,39.1255
2021-10-09T03:00:00Z,55.3,50.2,905.821,17.7,36.5555
2021-10-09T04:00:00Z,54.466,51.466,906.382,20.2,41.1605
2021-10-09T05:00:00Z,47.834,56.566,906.581,14.6,29.114
2021-10-09T06:00:00Z,43.767,59.367,906.713,25.7,43.792
2021-10-09T07:00:00Z,40.8,61.834,906.461,13,24.070500000000003
2021-10-09T08:00:00Z,38.567,63.433,906.056,13,23.607
2021-10-09T09:00:00Z,37.5,64.7,905.301,16,28.947000000000003
2021-10-09T10:00:00Z,36.4,66.3,904.727,14.2,26.2695
2021-10-09T11:00:00Z,34.633,67.867,904.496,13.6,24.9535
2021-10-09T12:00:00Z,35,67.733,904.041,14.3,26.349
2021-10-09T13:00:00Z,35.566,67,903.713,15.9,29.424999999999997
2021-10-09T14:00:00Z,38.067,65.166,903.684,20.4,37.6395
2021-10-09T15:00:00Z,41.5,63.066,903.844,37.2,59.730999999999995
2021-10-09T16:00:00Z,44,61.5,904.272,42.2,65.908
2021-10-09T17:00:00Z,46.433,59.4,904.681,51.4,79.8185
2021-10-09T18:00:00Z,48.833,57.767,904.655,38.6,63.532
2021-10-09T19:00:00Z,49.5,56.7,904.204,32.9,57.1165
2021-10-09T20:00:00Z,49.367,56,904.05,27.5,51.212500000000006
2021-10-09T21:00:00Z,50.3,55.867,904.303,28.2,52.248000000000005
2021-10-09T22:00:00Z,51.567,54.633,904.409,26.4,50.172
2021-10-09T23:00:00Z,52.334,53.9,904.543,23,45.1215
2021-10-10T00:00:00Z,52.1,53.166,904.642,19.8,38.812
2021-10-10T01:00:00Z,52.8,52.433,904.649,19.8,39.185
2021-10-10T02:00:00Z,53.466,51.7,904.599,18.6,37.079499999999996
2021-10-10T03:00:00Z,54.5,50.933,904.677,18.3,37.572500000000005
2021-10-10T04:00:00Z,51.8,52.967,904.875,20,39.638999999999996
2021-10-10T05:00:00Z,46.733,57.7,905.015,22.1,41.9095
2021-10-10T06:00:00Z,43.6,61.166,905.056,20.9,41.851
2021-10-10T07:00:00Z,42.6,63.167,904.724,24.3,45.255
2021-10-10T08:00:00Z,40.2,65.034,904.168,28.1,49.284000000000006
2021-10-10T09:00:00Z,37.267,67.434,903.503,29.1,50.337
2021-10-10T10:00:00Z,35,69.067,902.792,29.1,50.572500000000005
2021-10-10T11:00:00Z,32.967,70.133,902.294,26.1,46.8545
2021-10-10T12:00:00Z,32.067,70.966,902.044,24.2,44.557
2021-10-10T13:00:00Z,33.233,70.167,901.899,30.8,52.292500000000004
2021-10-10T14:00:00Z,36.067,67.8,901.939,34.6,56.6565
2021-10-10T15:00:00Z,40.067,65.334,902.193,46.6,68.18350000000001
2021-10-10T16:00:00Z,42.8,63.166,902.404,53.4,74.2025
2021-10-10T17:00:00Z,45.034,61.333,902.684,50.6,72.5205
2021-10-10T18:00:00Z,46.3,59.966,902.62,46.7,69.586
2021-10-10T19:00:00Z,47.367,58.7,902.779,40.9,64.85
2021-10-10T20:00:00Z,46.6,58.133,902.912,30.1,53.4875
2021-10-10T21:00:00Z,46.4,57.533,902.776,25.1,47.4565
2021-10-10T22:00:00Z,47,56.6,902.663,23.1,44.7235
2021-10-10T23:00:00Z,47.834,56,902.91,22.9,44.1255
2021-10-11T00:00:00Z,48.133,55.1,903.034,20.9,40.7425
2021-10-11T01:00:00Z,49,54.567,902.838,21.4,41.8655
2021-10-11T02:00:00Z,49,53.933,902.786,16.9,33.1015
2021-10-11T03:00:00Z,49.433,53.133,903.067,16.4,32.6335
2021-10-11T04:00:00Z,48.867,54.5,903.303,21.8,42.909499999999994
2021-10-11T05:00:00Z,44.467,59.434,903.471,28.1,51.042
2021-10-11T06:00:00Z,42.334,62.5,903.373,30.5,53.4815
2021-10-11T07:00:00Z,40.567,64.566,902.93,21.1,39.5975
2021-10-11T08:00:00Z,38.067,67.067,902.249,20.3,37.786
2021-10-11T09:00:00Z,36,69.267,901.338,19.9,37.1165
2021-10-11T10:00:00Z,34,71.133,900.724,23.9,43.457
2021-10-11T11:00:00Z,32.4,72,900.212,29.2,50.295500000000004
2021-10-11T12:00:00Z,31.433,72.034,899.821,22.8,42.1695
2021-10-11T13:00:00Z,32.133,71.633,899.447,23.9,43.534499999999994
2021-10-11T14:00:00Z,35.767,69.633,899.407,30.7,52.587500000000006
2021-10-11T15:00:00Z,39.367,67.067,899.663,35.7,58.4285
2021-10-11T16:00:00Z,40.933,65.167,899.784,40.5,63.663
2021-10-11T17:00:00Z,41.367,63.034,899.879,36,59.827
2021-10-11T18:00:00Z,41.2,61.6,900.026,29.3,52.978
2021-10-11T19:00:00Z,42,60.666,900.068,27.2,50.5785
2021-10-11T20:00:00Z,41.267,59.666,899.992,23,45.064499999999995
2021-10-11T21:00:00Z,41.9,58.3,899.903,17.5,34.6265
2021-10-11T22:00:00Z,42.533,57.067,899.926,15.4,30.625
2021-10-11T23:00:00Z,42.667,56.933,900.002,15.7,30.8945
2021-10-12T00:00:00Z,43.767,55.966,900.071,15.6,31.375
2021-10-12T01:00:00Z,44.466,54.733,900.088,13,25.545
2021-10-12T02:00:00Z,45.3,54.375,900.128,13.3,26.3125
2021-10-12T03:00:00Z,45.333,54.267,900.247,12.4,24.593
2021-10-12T04:00:00Z,44.4,55.633,900.582,14.2,27.848
2021-10-12T05:00:00Z,40.967,60.033,900.755,16.7,32.694
2021-10-12T06:00:00Z,39.166,63.633,900.719,22.2,42.546
2021-10-12T07:00:00Z,37.3,66.034,900.113,18.6,36.568
2021-10-12T08:00:00Z,35.133,68.267,899.402,19.1,36.937
2021-10-12T09:00:00Z,33.367,70.3,898.564,17.2,32.980000000000004
2021-10-12T10:00:00Z,30.7,71.834,897.544,16.2,30.874
2021-10-12T11:00:00Z,28.233,73.334,896.779,15.9,29.7375
2021-10-12T12:00:00Z,27.133,74.034,896.447,17.9,33.5995
2021-10-12T13:00:00Z,28.566,73.4,896.26,17.6,32.92700000000001
2021-10-12T14:00:00Z,31.767,70.767,896.07,24.4,45.437
2021-10-12T15:00:00Z,35.433,68.566,896.231,39,62.177
2021-10-12T16:00:00Z,36.467,66.867,896.244,38.9,63.116499999999995
2021-10-12T17:00:00Z,35.933,66.1,896.258,33.8,57.8575
2021-10-12T18:00:00Z,34.9,65.8,896.5,30,54.256
2021-10-12T19:00:00Z,35.767,64.867,896.77,28.1,52.057500000000005
2021-10-12T20:00:00Z,36.9,63.667,896.757,23.5,45.257999999999996
2021-10-12T21:00:00Z,38,62.334,896.794,21.5,41.819
2021-10-12T22:00:00Z,38.267,61.633,896.835,19.2,37.025999999999996
2021-10-12T23:00:00Z,39.433,60.567,896.891,19.4,37.998999999999995
2021-10-13T00:00:00Z,40.233,59.3,897.014,17.1,33.653499999999994
2021-10-13T01:00:00Z,40,58.966,897.192,17.2,33.963
2021-10-13T02:00:00Z,40.733,58.167,897.288,19.1,37.693
2021-10-13T03:00:00Z,41.1,58.034,897.579,17.2,34.016
2021-10-13T04:00:00Z,39.934,59.9,897.931,21.2,41.3955
2021-10-13T05:00:00Z,37.6,63.2,898.197,25.9,47.665000000000006
2021-10-13T06:00:00Z,36.733,67.133,898.21,26.3,47.4525
2021-10-13T07:00:00Z,34.867,69.6,898.003,22.2,41.665
2021-10-13T08:00:00Z,32.966,71.667,897.575,25.6,45.445499999999996
2021-10-13T09:00:00Z,32.133,73.267,897.448,28.2,49.3905
2021-10-13T10:00:00Z,30.334,74.4,896.894,23.8,44.036
2021-10-13T11:00:00Z,28.767,75.966,896.554,21.4,39.8805
2021-10-13T12:00:00Z,29.434,75.6,896.55,22.2,41.277
2021-10-13T13:00:00Z,30.1,74.833,896.444,26,46.950500000000005
2021-10-13T14:00:00Z,33.034,72.8,896.493,33.9,56.486999999999995
2021-10-13T15:00:00Z,34.367,70.466,896.979,40.5,63.8275
2021-10-13T16:00:00Z,35.2,68,897.638,35.7,59.650999999999996
2021-10-13T17:00:00Z,35.834,66.4,897.965,31.1,54.604
2021-10-13T18:00:00Z,37.267,65.066,898.472,29.7,52.9815
2021-10-13T19:00:00Z,39.133,63.9,898.887,32,55.7875
2021-10-13T20:00:00Z,40.133,63.166,899.407,29.8,52.9725
2021-10-13T21:00:00Z,41.9,62.067,899.816,26.4,48.7335
2021-10-13T22:00:00Z,43.433,61.1,900.207,23.7,45.034000000000006
2021-10-13T23:00:00Z,44.267,61.034,900.452,21.3,40.7705
2021-10-14T00:00:00Z,44.966,61.1,900.798,19.8,37.9035
2021-10-14T01:00:00Z,46.367,60.7,901.273,17.9,33.9205
2021-10-14T02:00:00Z,47.3,60.166,901.776,17.8,33.653000000000006
2021-10-14T03:00:00Z,48,59.9,902.15,19.2,36.413
2021-10-14T04:00:00Z,46.4,62.433,902.501,20.3,38.7585
2021-10-14T05:00:00Z,40.033,68.267,903.291,20.2,37.7135
2021-10-14T06:00:00Z,35.067,71.7,903.64,23.9,43.702
2021-10-14T07:00:00Z,33.267,74,903.64,37.7,67.0535
2021-10-14T08:00:00Z,30.334,75.534,903.521,17.4,33.2675
2021-10-14T09:00:00Z,26.367,76.867,902.896,13.5,24.683500000000002
2021-10-14T10:00:00Z,23.066,77.5,902.295,10.5,18.6275
2021-10-14T11:00:00Z,21.867,78.367,902.021,10.6,19.259999999999998
2021-10-14T12:00:00Z,23.425,78.633,901.774,14.4,27.366999999999997
2021-10-14T13:00:00Z,23.433,77.434,901.596,11.6,21.3425
2021-10-14T14:00:00Z,26.6,74.633,901.557,22.5,40.8995
2021-10-14T15:00:00Z,29.2,71.667,902.064,29.1,52.5215
2021-10-14T16:00:00Z,28,69,902.361,22.9,44.256
2021-10-14T17:00:00Z,28.133,66.9,902.514,18.7,36.624
2021-10-14T18:00:00Z,31.75,63.483,902.631,21.1,42.1715
2021-10-14T19:00:00Z,30.533,64.966,902.632,20.9,41.449
2021-10-14T20:00:00Z,30.867,64.034,902.659,17.7,36.294
2021-10-14T21:00:00Z,31.333,63.367,902.396,13.6,27.043
2021-10-14T22:00:00Z,31.767,63.133,902.413,13.8,27.3385
2021-10-14T23:00:00Z,31,64.1,902.393,10.5,19.750500000000002
2021-10-15T00:00:00Z,31.534,64.934,902.421,10.6,19.808500000000002
2021-10-15T01:00:00Z,33.933,63.767,902.612,11,20.6075
2021-10-15T02:00:00Z,36.666,62.4,902.749,10.4,19.357
2021-10-15T03:00:00Z,37.933,61.7,902.999,11.7,22.195
2021-10-15T04:00:00Z,37.2,63.867,902.908,12.6,23.7605
2021-10-15T05:00:00Z,35.133,67.434,903.266,20.9,39.506
2021-10-15T06:00:00Z,37.967,68.166,904.589,35.9,59.593
2021-10-15T07:00:00Z,50.233,63.433,905.617,37.3,61.2885
2021-10-15T08:00:00Z,47.567,66.133,904.18,23.7,44.218
2021-10-15T09:00:00Z,44.32,70.15,903.547,22,40.528
2021-10-15T10:00:00Z,37.4,74.067,902.77,17.4,32.0345
2021-10-15T11:00:00Z,35,75.9,902.021,16.7,31.898500000000002
2021-10-15T12:00:00Z,34.167,75.4,901.62,18.2,34.1285
2021-10-15T13:00:00Z,36.233,74.133,901.402,23,43.085499999999996
2021-10-15T14:00:00Z,40.9,71.5,901.497,31.6,54.156
2021-10-15T15:00:00Z,44.4,68.934,901.574,35.5,59.288
2021-10-15T16:00:00Z,45.267,66.7,901.528,33.6,57.166
2021-10-15T17:00:00Z,46.2,64.4,901.314,34,58.444
2021-10-15T18:00:00Z,44.034,64,901.043,33.3,57.5175
2021-10-15T19:00:00Z,43.933,63.1,900.884,30.1,53.2195
2021-10-15T20:00:00Z,43.733,62.933,900.603,25.7,47.3485
2021-10-15T21:00:00Z,44.133,62.466,900.323,23.6,44.532
2021-10-15T22:00:00Z,44.633,61.834,900.216,22,42.012
2021-10-15T23:00:00Z,45.3,61,899.967,19.7,37.1135
2021-10-16T00:00:00Z,46.3,60.334,899.844,18.5,35.0715
2021-10-16T01:00:00Z,47.1,60,899.785,17.6,33.6575
2021-10-16T02:00:00Z,47.1,59.966,899.689,18.2,34.468999999999994
2021-10-16T03:00:00Z,47.466,59.466,899.732,18.6,35.2695
2021-10-16T04:00:00Z,45.8,61.167,899.862,19.6,36.534000000000006
2021-10-16T05:00:00Z,42.4,64.534,899.867,24,43.365
2021-10-16T06:00:00Z,40.033,69.167,899.59,26,47.337
2021-10-16T07:00:00Z,39,71,899.165,31.4,53.8985
2021-10-16T08:00:00Z,36.9,72.6,898.529,29.2,51.375
2021-10-16T09:00:00Z,34.333,74.566,897.657,29.5,50.5055
2021-10-16T10:00:00Z,31.3,75.966,896.707,20,37.682500000000005
2021-10-16T11:00:00Z,29.934,77.1,896.005,18.5,35.021
2021-10-16T12:00:00Z,30.8,77.767,895.625,28.8,49.009
2021-10-16T13:00:00Z,32.367,76.633,895.466,34.7,56.181
2021-10-16T14:00:00Z,35.766,73.767,895.566,45.3,67.25450000000001
2021-10-16T15:00:00Z,38.966,71.233,895.646,59.7,86.456
2021-10-16T16:00:00Z,40.467,69.4,895.755,49.6,71.791
2021-10-16T17:00:00Z,39.834,68.233,895.653,47,69.949
2021-10-16T18:00:00Z,38.867,67.033,895.179,38.1,62.2775
2021-10-16T19:00:00Z,37.566,66.367,895.054,32.6,56.587
2021-10-16T20:00:00Z,36,66.067,895.015,23.4,44.239000000000004
2021-10-16T21:00:00Z,38.767,64.033,894.869,24.5,45.8215
2021-10-16T22:00:00Z,38.734,63.334,894.923,23.1,44.138
2021-10-16T23:00:00Z,40.867,62.533,894.788,21.5,41.1605
2021-10-17T00:00:00Z,41.534,61.834,894.599,19.7,37.8515
2021-10-17T01:00:00Z,41.166,61.267,894.611,18.1,34.8575
2021-10-17T02:00:00Z,42.167,60.767,894.965,18,34.2415
2021-10-17T03:00:00Z,43.166,59.966,895.121,19.3,37.1085
2021-10-17T04:00:00Z,42.9,60.834,895.344,22.6,42.3125
2021-10-17T05:00:00Z,39.9,65.1,895.42,23.4,43.348
2021-10-17T06:00:00Z,38.9,68.233,895.198,27.5,50.150999999999996
2021-10-17T07:00:00Z,36.841,70.125,894.794,24.2,45.1695
2021-10-17T08:00:00Z,34.367,72.633,894.101,27.7,49.872
2021-10-17T09:00:00Z,32.334,74.4,893.337,23.4,43.417
2021-10-17T10:00:00Z,28.7,75.966,892.438,33.7,58.9945
2021-10-17T11:00:00Z,25.666,77.434,891.755,35.2,56.742
2021-10-17T12:00:00Z,24.1,78.034,891.47,28.7,48.1605
2021-10-17T13:00:00Z,28.966,76.667,891.502,25.3,46.229
2021-10-17T14:00:00Z,33.9,72.9,891.618,32.1,54.4045
2021-10-17T15:00:00Z,36.267,70.3,891.952,41.7,65.0745
2021-10-17T16:00:00Z,34.234,69.733,892.147,42.5,66.104
2021-10-17T17:00:00Z,32.1,68.434,892.533,30.2,53.5745
2021-10-17T18:00:00Z,29.934,67.133,892.515,23.8,45.867000000000004
2021-10-17T19:00:00Z,32.933,65.7,892.867,29.9,53.6205
2021-10-17T20:00:00Z,35.767,63.7,892.941,29.5,52.941
2021-10-17T21:00:00Z,36.2,62.2,893.119,26.4,49.1405
2021-10-17T22:00:00Z,38.966,60.8,893.439,21.6,41.694
2021-10-17T23:00:00Z,41.267,59.9,893.537,16.9,32.699
2021-10-18T00:00:00Z,43.6,59.267,893.62,18.8,36.609
2021-10-18T01:00:00Z,44.2,59,893.822,17.9,35.297
2021-10-19T11:00:00Z,29.1,70.966,897.115,3.6,5.8535
2021-10-19T12:00:00Z,28.966,70.534,897.111,4.2,7.109
2021-10-19T13:00:00Z,30.6,69.034,897.065,6.2,10.863499999999998
2021-10-19T14:00:00Z,32.4,67.933,897.442,8.7,15.928999999999998
2021-10-19T15:00:00Z,34.4,66.434,897.98,9.3,17.6025
2021-10-19T16:00:00Z,35.966,65.633,898.455,10.8,20.759
2021-10-19T17:00:00Z,37.9,64.233,898.923,8.1,15.093499999999999
2021-10-19T18:00:00Z,40,63.167,899.327,7.5,13.660499999999999
2021-10-19T19:00:00Z,40.133,62.933,899.846,4.8,8.8795
2021-10-19T20:00:00Z,41.2,61.834,900.207,6,11.0015
2021-10-19T21:00:00Z,45.034,59.6,900.5,5.6,10.501999999999999
2021-10-19T22:00:00Z,45.267,58.9,900.772,4,6.9435
2021-10-19T23:00:00Z,45.367,58.267,900.822,3.7,6.3675
2021-10-20T00:00:00Z,46.517,56.617,900.914,4.3,8.058
2021-10-20T01:00:00Z,48.166,55.133,901.09,8.8,17.601
2021-10-20T02:00:00Z,49.867,53.7,901.315,13.5,27.877
2021-10-20T03:00:00Z,51.1,53.6,901.783,18.3,38.549499999999995
2021-10-20T04:00:00Z,50.933,54.067,902.077,23.1,47.5775
2021-10-20T05:00:00Z,45.367,57.7,902.25,13.4,26.637
2021-10-20T06:00:00Z,39.466,60.3,902.556,6.1,12.074
2021-10-20T07:00:00Z,36.067,62.1,902.432,7.2,13.175
2021-10-20T08:00:00Z,29.933,64.9,901.926,6.3,11.0365
2021-10-20T09:00:00Z,24.133,66.7,901.314,2.6,4.1129999999999995
2021-10-20T10:00:00Z,23.233,67.3,901.034,5,7.375
2021-10-20T11:00:00Z,22.633,67.534,900.922,5.6,8.533
2021-10-20T12:00:00Z,21.334,67.8,900.76,18.5,29.208
2021-10-20T13:00:00Z,21.567,66.767,900.406,6.7,12.692
2021-10-20T14:00:00Z,23.267,63.834,901.012,4.5,8.2795
2021-10-20T15:00:00Z,27.267,61.534,902.005,4.8,8.593499999999999
2021-10-20T16:00:00Z,29.834,59.933,902.577,5.7,11.049
2021-10-20T17:00:00Z,30.834,58.7,903.25,6.5,12.097999999999999
2021-10-20T18:00:00Z,33.066,57.6,903.961,9.6,18.9285
2021-10-20T19:00:00Z,35.166,56.267,904.639,8.5,16.505499999999998
2021-10-20T20:00:00Z,37.9,54.2,905.093,4.1,7.672
2021-10-20T21:00:00Z,39.1,53.034,905.495,4.4,8.2375
2021-10-20T22:00:00Z,41.066,51.867,905.849,8.5,17.679499999999997
2021-10-20T23:00:00Z,42.466,50.534,905.957,13.5,30.2635
2021-10-21T00:00:00Z,42.633,49.666,906.048,14,31.0155
2021-10-21T01:00:00Z,43.6,48.733,906.447,10.2,21.948
2021-10-21T02:00:00Z,45.4,47.7,906.893,8.2,17.7035
2021-10-21T03:00:00Z,46.166,47.2,907.373,7.3,15.695500000000001
2021-10-21T04:00:00Z,45.167,48.633,908.034,11,24.1055
2021-10-21T05:00:00Z,40.834,52.633,908.309,13,25.796
2021-10-21T06:00:00Z,36.433,56.233,908.311,9.1,17.8505
2021-10-21T07:00:00Z,34.725,58.284,908.323,9.7,19.235500000000002
2021-10-21T08:00:00Z,32.534,60.233,907.872,9.5,18.326
2021-10-21T09:00:00Z,30.333,62.466,907.351,8.3,15.584999999999999
2021-10-21T10:00:00Z,31,63.733,906.711,8.1,14.786000000000001
2021-10-21T11:00:00Z,30.2,64.133,906.409,6.8,12.200500000000002
2021-10-21T12:00:00Z,29.767,64.333,906.137,6.1,10.978000000000002
2021-10-21T13:00:00Z,29.866,63.666,906.112,10.4,19.353
2021-10-21T14:00:00Z,32.533,61.4,906.079,20.4,38.573
2021-10-21T15:00:00Z,35.566,59.8,906.413,32.1,56.1725
2021-10-21T16:00:00Z,37.066,57.234,906.75,29.5,55.519999999999996
2021-10-21T17:00:00Z,38.8,55.267,906.745,36.3,64.4265
2021-10-21T18:00:00Z,40.233,53.667,906.945,33.2,61.426
2021-10-21T19:00:00Z,41.567,52.534,907.063,31.3,60.0715
2021-10-21T20:00:00Z,42.367,51.666,907,27.8,56.5655
2021-10-21T21:00:00Z,43.034,50.733,906.942,22,48.684
2021-10-21T22:00:00Z,43.867,49.933,906.821,17.7,40.201
2021-10-21T23:00:00Z,44.167,49.133,906.798,13,28.784
2021-10-22T00:00:00Z,44.633,48.666,906.709,12.1,26.991
2021-10-22T01:00:00Z,44.7,48.766,906.846,10.6,23.111
2021-10-22T02:00:00Z,45.067,47.9,906.986,9.8,21.149
2021-10-22T03:00:00Z,45.733,47.2,906.929,7.8,16.741500000000002
2021-10-22T04:00:00Z,44,49.233,907.198,10.3,22.1755
2021-10-22T05:00:00Z,40.533,53.2,907.307,17.3,34.3905
2021-10-22T06:00:00Z,36.6,58.133,907,15.6,30.195500000000003
2021-10-22T07:00:00Z,36.5,60.8,906.691,21.4,39.141999999999996
2021-10-22T08:00:00Z,34.633,62.7,906.099,19,35.189
2021-10-22T09:00:00Z,32.625,64.242,905.278,13.1,24.4845
2021-10-22T10:00:00Z,30.066,65.2,904.591,11.8,21.891
