Date,SARIMA,ETS,XGBoost,SARIMAX,Random Forest,SVR
2026-01-04 00:00:00+00:00,25.10426591727351,18.70286597024539,45.665092,6.521665646977864,44.94499999999998,29.141446250681554
2026-01-11 00:00:00+00:00,20.412606089852495,36.06938213596602,52.599865,4.920531726806161,51.91599999999998,28.43899692877993
2026-01-18 00:00:00+00:00,16.901505006900656,24.404347231184445,53.170383,4.837892187688842,48.13199999999999,27.533740230947835
2026-01-25 00:00:00+00:00,16.087952897980628,33.76577812264186,53.59845,7.213295174586712,51.90599999999999,26.561148885583243
2026-02-01 00:00:00+00:00,12.108183512931404,21.56946150878095,37.87756,5.522405216213587,42.452999999999975,25.447478522948437
2026-02-08 00:00:00+00:00,9.560164235245413,32.33685494134618,46.403965,4.93355004254807,45.85800000000001,24.245511896359083
2026-02-15 00:00:00+00:00,5.882973811289727,30.44769084830716,30.753536,2.5043402529241816,33.68499999999997,22.95398197102243
2026-02-22 00:00:00+00:00,3.05662115367422,35.96143702359494,24.94706,1.0036402659855246,36.177999999999976,21.596499470965266
2026-03-01 00:00:00+00:00,3.904631699150956,33.44540814824611,23.166708,2.8524695197929986,33.899999999999984,20.162489475021587
2026-03-08 00:00:00+00:00,1.8540217598207702,53.36118777868647,19.228502,1.603191544461458,36.34599999999997,18.758461790454355
2026-03-15 00:00:00+00:00,1.9323625681317582,47.72344072146753,24.009289,1.0916973153857121,34.14699999999998,17.434139703312596
2026-03-22 00:00:00+00:00,1.972268095003109,55.18591148898791,21.219131,0.5958993888442634,36.135999999999974,16.24801585089345
2026-03-29 00:00:00+00:00,2.7181550863606554,26.980577129142013,19.831163,0.2043899006844243,34.07499999999998,15.238123535300211
2026-04-05 00:00:00+00:00,3.8861293148278335,39.88235882080181,13.619795,-0.11477550947650594,35.72699999999997,14.37004298314983
2026-04-12 00:00:00+00:00,5.536891103567748,47.50424790980693,15.278477,-0.37206179208638024,33.59599999999998,13.699232971646339
2026-04-19 00:00:00+00:00,7.598562429177608,37.7036885182782,11.718798,-0.5786817519944162,34.153999999999975,13.183715027728514
2026-04-26 00:00:00+00:00,10.03408373959946,18.8924912683673,11.121934,-0.7435994724551069,35.17199999999998,12.788377499682465
2026-05-03 00:00:00+00:00,12.784348150841677,18.71962984534944,12.557094,-0.8743323583504131,33.487999999999985,12.449991732140909
2026-05-10 00:00:00+00:00,15.789626254706262,11.109828915308995,10.275872,-0.9771176934250282,33.14299999999999,12.197284142340742
2026-05-17 00:00:00+00:00,18.98387618869544,7.370098942531277,8.130736,-1.0571309500782309,30.938999999999993,12.003356384361815
2026-05-24 00:00:00+00:00,22.298609516930934,21.396267611466833,10.265446,-1.118657657217847,24.737999999999996,11.85593049714041
2026-05-31 00:00:00+00:00,25.66350126363656,7.326260710833068,9.813325,-1.1652398257233327,15.448000000000015,11.747908531249067
2026-06-07 00:00:00+00:00,29.00816449246891,3.3942845227973475,9.472888,-1.1997987707862785,11.628999999999996,11.661949972916364
2026-06-14 00:00:00+00:00,32.26350836441384,0.9994052071825319,11.003379,-1.2247383317607006,11.819000000000003,11.618303570600489
2026-06-21 00:00:00+00:00,35.36318947912417,-1.723189910696286,9.876967,-1.2420315033472922,12.075999999999997,11.609995516086833
2026-06-28 00:00:00+00:00,38.244939719797635,1.492392943206065,9.471544,-1.2532930863262008,12.142999999999997,11.634785055123405
2026-07-05 00:00:00+00:00,40.85180925749738,3.8781811563491235,11.1327915,-1.2598405557705181,12.55,11.698046733350047
