time_stamp,humidity,temperature,pressure,pm2.5_alt,pm10.0_atm
2024-01-21T00:00:00Z,50.87,51.178,899.495,63.3,100.07499999999999
2024-01-22T00:00:00Z,62.312,47.147,899.865,29.5,56.033500000000004
2024-01-23T00:00:00Z,61.411,40.838,899.273,17.3,35.9315
2024-01-24T00:00:00Z,60.683,38.032,898.654,19.6,49.0145
2024-01-25T00:00:00Z,54.694,37.001,899.244,27.7,60.454
2024-01-26T00:00:00Z,55.546,36.275,895.947,69.3,131.805
2024-01-27T00:00:00Z,59.663,37.321,890.436,82.2,155.6415
2024-01-28T00:00:00Z,51,36.262,898.698,43.9,92.603
2024-01-29T00:00:00Z,51.824,37.393,903.314,57,106.3115
2024-01-30T00:00:00Z,53.255,37.2,907.253,56,105.31049999999999
2024-01-31T00:00:00Z,46.803,33.449,906.716,50.6,103.1045
2024-02-01T00:00:00Z,46.851,32.537,902.007,58.2,119.22749999999999
2024-02-02T00:00:00Z,46.854,31.11,898.626,66.9,138.6335
2024-02-03T00:00:00Z,49.967,35.601,900.617,85.8,162.8815
2024-02-04T00:00:00Z,52.221,40.338,897.444,104.8,189.6985
2024-02-05T00:00:00Z,51.257,43.074,893.114,62.3,109.5415
2024-02-06T00:00:00Z,43.943,48.235,891.279,16.7,36.598
2024-02-07T00:00:00Z,41.301,51.621,898.528,21.8,42.565
2024-02-08T00:00:00Z,43.157,51.157,900.008,32.1,61.233000000000004
2024-02-09T00:00:00Z,43.482,52.688,899.047,27.8,54.34
2024-02-10T00:00:00Z,43.635,51.26,901.754,33,61.037
2024-02-11T00:00:00Z,42.064,49.814,904.034,36.5,67.2325
2024-02-12T00:00:00Z,41.044,50.704,903.255,44.6,76.6875
2024-02-13T00:00:00Z,38.908,52.298,899.693,52.3,85.943
2024-02-14T00:00:00Z,40.044,55.983,895.709,59.5,90.1155
2024-02-15T00:00:00Z,50.269,56.485,894.973,23.6,43.4135
2024-02-16T00:00:00Z,51.507,51.312,896.026,32,61.0005
2024-02-17T00:00:00Z,54.057,52.886,896.248,37.8,66.8905
2024-02-18T00:00:00Z,44.824,50.406,898.197,14.6,30.0215
2024-02-19T00:00:00Z,41.117,50.31,898.263,20.8,40.8935
2024-02-20T00:00:00Z,41.917,48.103,899.516,22.1,47.8365
2024-02-21T00:00:00Z,37.297,51.265,901.024,30.2,56.038
2024-02-22T00:00:00Z,39.257,52.749,899.587,36.2,62.7285
2024-02-23T00:00:00Z,49.438,49.644,901.216,21.6,44.104
2024-02-24T00:00:00Z,41.785,46.533,903.012,22.9,45.591499999999996
2024-02-25T00:00:00Z,36.557,39.862,904.409,6.1,11.533
2024-02-26T00:00:00Z,34.383,38.725,904.644,20.2,43.712
2024-02-27T00:00:00Z,32.422,38.111,903.495,19.6,48.134
2024-02-28T00:00:00Z,30.229,39.367,904.729,30.5,65.64850000000001
2024-02-29T00:00:00Z,28.707,41.667,904.922,39.9,79.1185
2024-03-01T00:00:00Z,29.237,44.086,902.902,52.6,93.374
2024-03-02T00:00:00Z,29.868,46.71,897.589,53.4,93.21000000000001
2024-03-03T00:00:00Z,28.565,49.719,893.829,48,81.0335
2024-03-04T00:00:00Z,32.286,52.465,894.263,45.3,75.42250000000001
2024-03-05T00:00:00Z,34.919,53.457,895.418,43.6,73.0625
2024-03-06T00:00:00Z,39.957,54.774,893.302,34.8,60.4035
2024-03-07T00:00:00Z,54.057,50.608,891.775,20.5,40.306
2024-03-08T00:00:00Z,40.839,49.215,894.565,18.1,38.243
2024-03-09T00:00:00Z,36.598,51.469,893.775,21.1,43.8735
2024-03-10T00:00:00Z,51.397,48.814,895.742,29.1,57.8245
2024-03-11T00:00:00Z,36.356,50.004,900.259,23.1,47.9005
2024-03-12T00:00:00Z,30.204,48.155,903.256,25.3,50.9055
2024-03-13T00:00:00Z,30.357,53.23,900.673,29.1,57.9245
2024-03-14T00:00:00Z,32.565,56.825,897.969,32,59.66
2024-03-15T00:00:00Z,31.744,62.545,894,36.8,62.914500000000004
2024-04-29T00:00:00Z,23.397,80.677,897.574,12.7,24.777500000000003
2024-04-30T00:00:00Z,27.984,79.703,896.289,11.9,22.3785
2024-05-01T00:00:00Z,27.015,78.043,893.012,11,20.689
2024-05-02T00:00:00Z,35.867,76.564,887.11,11.7,22.018500000000003
2024-05-03T00:00:00Z,56.64,66.79,884.835,8.3,13.354500000000002
2024-05-04T00:00:00Z,53.448,65.174,886.884,7.9,12.5915
2024-05-05T00:00:00Z,49.351,64.529,888.624,10.3,17.7055
2024-05-06T00:00:00Z,51.067,63.087,892.179,7.9,12.676
2024-05-07T00:00:00Z,50.392,63.419,891.99,10,17.3275
2024-05-08T00:00:00Z,42.769,65.308,895.809,7.6,12.207
2024-05-09T00:00:00Z,36.072,67.89,898.13,8.1,13.525500000000001
2024-05-10T00:00:00Z,39.684,68.446,898.077,8.4,13.939
2024-05-11T00:00:00Z,50,66.934,897.171,15.9,29.4195
2024-05-12T00:00:00Z,46.678,68.382,888.881,11,19.314999999999998
2024-05-13T00:00:00Z,48.494,66.211,889.717,7.3,11.5595
2024-05-14T00:00:00Z,53.456,62.539,892.295,6.5,10.204
2024-05-15T00:00:00Z,43.048,65.269,897.483,7.8,12.2745
2024-05-16T00:00:00Z,51.483,62.752,898.179,10.8,18.399
2024-05-17T00:00:00Z,37.076,63.404,897.102,8.8,14.1645
2024-05-18T00:00:00Z,27.701,64.604,897.024,6.8,10.7625
2024-05-19T00:00:00Z,34.046,66.548,895.299,8.2,13.939499999999999
2024-05-20T00:00:00Z,34.507,69.622,895.684,9,15.271
2024-05-21T00:00:00Z,37.835,70.271,897.908,9.9,16.945
2024-05-22T00:00:00Z,39.267,69.568,897.179,11.6,21.233
2024-05-23T00:00:00Z,40.324,71.796,894.773,9.5,16.372
2024-05-24T00:00:00Z,46.559,68.787,894.846,7.8,12.6955
2024-05-25T00:00:00Z,49.361,67.335,893.984,6.7,10.517
2024-05-26T00:00:00Z,51.146,67.458,895.276,11,19.3375
2024-05-27T00:00:00Z,42.119,73.557,897.182,11.4,19.715
2024-05-28T00:00:00Z,41.863,75.117,897.436,9.9,17.664
2024-05-29T00:00:00Z,34.519,80.85,895.48,11.6,22.500999999999998
2024-05-30T00:00:00Z,34.751,79.651,897.229,11.2,21.831000000000003
2024-05-31T00:00:00Z,35.633,82.539,894.498,14.9,29.6625
2024-06-01T00:00:00Z,29.688,80.042,896.398,10.2,17.850499999999997
2024-06-02T00:00:00Z,33.06,78.436,899.853,8.5,14.2105
2024-06-03T00:00:00Z,31.685,82.518,899.331,8,12.9725
2024-06-04T00:00:00Z,32.348,82.123,898.849,9.7,16.43
2024-06-05T00:00:00Z,32.222,80.793,898.229,10.7,18.9225
2024-06-06T00:00:00Z,28.899,84.931,896.961,11.7,20.8365
2024-06-07T00:00:00Z,27.182,85.968,895.345,9.4,16.005499999999998
2024-06-08T00:00:00Z,40.289,80.693,894.379,12.1,21.3465
2024-06-09T00:00:00Z,46.496,75.84,893.312,15.1,27.09
2024-06-10T00:00:00Z,40.218,77.892,894.421,13.9,24.85
2024-06-11T00:00:00Z,36.936,78.542,894.54,11.2,19.5925
2024-06-12T00:00:00Z,32.887,83.297,895.183,12.7,21.417499999999997
2024-06-13T00:00:00Z,29.929,84.631,895.694,8.2,13.7365
2024-06-14T00:00:00Z,28.991,84.052,894.252,9.4,17.017
2024-06-15T00:00:00Z,27.312,85.289,891.849,9.4,16.265
2024-06-16T00:00:00Z,27.738,87.646,893.166,9.5,16.35
2024-06-17T00:00:00Z,28.573,89.537,895.79,11.6,20.9985
2024-06-18T00:00:00Z,27.708,87.668,897.894,12.1,21.914
2024-06-19T00:00:00Z,28.635,87.56,898.316,10.1,17.186500000000002
2024-06-20T00:00:00Z,30.025,85.888,895.935,9.4,15.615
2024-06-21T00:00:00Z,31.457,85.239,893.285,8.6,13.616
2024-06-22T00:00:00Z,29.967,84.585,891.324,9.4,15.1465
2024-06-23T00:00:00Z,29.982,85.458,892.197,9.7,15.661
2024-06-24T00:00:00Z,30.314,87.955,891.599,11.3,18.828
2024-06-25T00:00:00Z,28.995,88.79,890.193,11.5,19.5355
